RecordKey	SurveyKey	SampleKey	StartDate	EndDate	DateType	Date	TaxonVersionKey	TaxonName	GridReference	East	North	Projection	Precision	SiteKey	SiteName	Recorder	Determiner	ZeroAbundance	UnderValidation	ImagePath	County	Vice-county	Habitat description	Abundance	Sex	Max depth of survey(m)	Dive position derived from	Types of seabed present	Seabed cover types	Sampling method	Survey name
23640212257316046			14/04/2014	14/04/2014	D	14/04/2014	NBNSYS0000178268	Talitrus saltator	Q858410	85850	141050	OSI	100		Ballybunion	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316047			14/04/2014	14/04/2014	D	14/04/2014	NHMSYS0001697315	Xantho hydrophilus	Q858410	85850	141050	OSI	100		Ballybunion	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316048			14/04/2014	14/04/2014	D	14/04/2014	NBNSYS0000174000	Asterias rubens	Q858410	85850	141050	OSI	100		Ballybunion	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316049			14/04/2014	14/04/2014	D	14/04/2014	NBNSYS0000174002	Asterina gibbosa	Q858410	85850	141050	OSI	100		Ballybunion	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316050			14/04/2014	14/04/2014	D	14/04/2014	NHMSYS0000341716	Hymeniacidon perlevis	Q858410	85850	141050	OSI	100		Ballybunion	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316051			14/04/2014	14/04/2014	D	14/04/2014	NBNSYS0000173972	Ascidiella aspersa	Q858410	85850	141050	OSI	100		Ballybunion	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316052			14/04/2014	14/04/2014	D	14/04/2014	NBNSYS0000176602	Mytilus edulis	Q858410	85850	141050	OSI	100		Ballybunion	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316053			14/04/2014	14/04/2014	D	14/04/2014	NBNSYS0000176910	Osilinus lineatus	Q858410	85850	141050	OSI	100		Ballybunion	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316054			14/04/2014	14/04/2014	D	14/04/2014	NBNSYS0000177034	Patella vulgata	Q858410	85850	141050	OSI	100		Ballybunion	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316055			14/04/2014	14/04/2014	D	14/04/2014	NBNSYS0000176211	Littorina littorea	Q858410	85850	141050	OSI	100		Ballybunion	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316056			14/04/2014	14/04/2014	D	14/04/2014	NBNSYS0000176216	Littorina obtusata	Q858410	85850	141050	OSI	100		Ballybunion	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316057			14/04/2014	14/04/2014	D	14/04/2014	NBNSYS0000176219	Littorina saxatilis	Q858410	85850	141050	OSI	100		Ballybunion	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316058			14/04/2014	14/04/2014	D	14/04/2014	NBNSYS0000175459	Gibbula umbilicalis	Q858410	85850	141050	OSI	100		Ballybunion	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316059			14/04/2014	14/04/2014	D	14/04/2014	NBNSYS0000175715	Helcion pellucidum	Q858410	85850	141050	OSI	100		Ballybunion	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316060			14/04/2014	14/04/2014	D	14/04/2014	NBNSYS0000176059	Lepidochitona cinerea	Q858410	85850	141050	OSI	100		Ballybunion	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316061			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000174513	Chondrus crispus	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316062			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000174689	Corallina officinalis	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316063			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000175386	Fucus serratus	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316064			15/04/2014	15/04/2014	D	15/04/2014	NHMSYS0000568164	Fucus vesiculosus	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316065			15/04/2014	15/04/2014	D	15/04/2014	NHMSYS0000567976	Laminaria digitata	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316066			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000175994	Laminaria hyperborea	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316067			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000176913	Osmundea pinnatifida	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316068			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000176953	Palmaria palmata	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316069			15/04/2014	15/04/2014	D	15/04/2014	NHMSYS0000568054	Pelvetia canaliculata	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316070			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000178563	Ulva lactuca	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316071			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000173934	Arenicola marina	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316072			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000176176	Lipophrys pholis	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316073			16/04/2014	16/04/2014	D	16/04/2014	NHMSYS0020302102	Leucoraja naevus	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Marram dunes								
23640212257316074			16/04/2014	16/04/2014	D	16/04/2014	NBNSYS0000177892	Scyliorhinus canicula	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Marram dunes								
23640212257316075			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000173601	Actinia equina	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316076			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000173820	Anemonia viridis	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316077			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000174336	Cancer pagurus	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316078			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000174367	Carcinus maenas	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316079			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000176052	Lepas anatifera	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316080			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000176934	Pagurus bernhardus	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316081			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000176942	Palaemon serratus	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316082			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000177450	Porcellana platycheles	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316083			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000042568	Semibalanus balanoides	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316084			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000178268	Talitrus saltator	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316085			15/04/2014	15/04/2014	D	15/04/2014	NHMSYS0001697315	Xantho hydrophilus	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316086			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000174002	Asterina gibbosa	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316087			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000176602	Mytilus edulis	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316088			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000188539	Nucella lapillus	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316089			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000176910	Osilinus lineatus	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316090			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000176211	Littorina littorea	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316091			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000176219	Littorina saxatilis	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316092			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000175459	Gibbula umbilicalis	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316093			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000176059	Lepidochitona cinerea	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316094			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000174273	Calliostoma zizyphinum	Q746246	74650	124650	OSI	100		Ballyheigue	Geoff Hunt		False	False		Kerry	North Kerry	Sea stacks and islets								
23640212257316095			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000174513	Chondrus crispus	Q894482	89450	148250	OSI	100		Beal	Geoff Hunt		False	False		Kerry	North Kerry	Sedimentary sea cliffs								
23640212257316096			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000174689	Corallina officinalis	Q894482	89450	148250	OSI	100		Beal	Geoff Hunt		False	False		Kerry	North Kerry	Sedimentary sea cliffs								
23640212257316097			15/04/2014	15/04/2014	D	15/04/2014	NHMSYS0000568164	Fucus vesiculosus	Q894482	89450	148250	OSI	100		Beal	Geoff Hunt		False	False		Kerry	North Kerry	Sedimentary sea cliffs								
23640212257316098			15/04/2014	15/04/2014	D	15/04/2014	NHMSYS0000567976	Laminaria digitata	Q894482	89450	148250	OSI	100		Beal	Geoff Hunt		False	False		Kerry	North Kerry	Sedimentary sea cliffs								
23640212257316099			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000177427	Pomatoceros triqueter	Q894482	89450	148250	OSI	100		Beal	Geoff Hunt		False	False		Kerry	North Kerry	Sedimentary sea cliffs								
23640212257316100			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000173601	Actinia equina	Q894482	89450	148250	OSI	100		Beal	Geoff Hunt		False	False		Kerry	North Kerry	Sedimentary sea cliffs								
23640212257316101			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000174367	Carcinus maenas	Q894482	89450	148250	OSI	100		Beal	Geoff Hunt		False	False		Kerry	North Kerry	Sedimentary sea cliffs								
23640212257316102			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000042568	Semibalanus balanoides	Q894482	89450	148250	OSI	100		Beal	Geoff Hunt		False	False		Kerry	North Kerry	Sedimentary sea cliffs								
23640212257316103			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000176910	Osilinus lineatus	Q894482	89450	148250	OSI	100		Beal	Geoff Hunt		False	False		Kerry	North Kerry	Sedimentary sea cliffs								
23640212257316104			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000176211	Littorina littorea	Q894482	89450	148250	OSI	100		Beal	Geoff Hunt		False	False		Kerry	North Kerry	Sedimentary sea cliffs								
23640212257316105			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000176216	Littorina obtusata	Q894482	89450	148250	OSI	100		Beal	Geoff Hunt		False	False		Kerry	North Kerry	Sedimentary sea cliffs								
23640212257316106			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000176059	Lepidochitona cinerea	Q894482	89450	148250	OSI	100		Beal	Geoff Hunt		False	False		Kerry	North Kerry	Sedimentary sea cliffs								
23640212257316109			15/04/2014	15/04/2014	D	15/04/2014	NHMSYS0000568164	Fucus vesiculosus	Q937477	93750	147750	OSI	100		Bunnaclugga	Geoff Hunt		False	False		Kerry	North Kerry	Shingle and gravel banks								
23640212257316110			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000174367	Carcinus maenas	Q937477	93750	147750	OSI	100		Bunnaclugga	Geoff Hunt		False	False		Kerry	North Kerry	Shingle and gravel banks								
23640212257316111			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000176602	Mytilus edulis	Q937477	93750	147750	OSI	100		Bunnaclugga	Geoff Hunt		False	False		Kerry	North Kerry	Shingle and gravel banks								
23640212257316112			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000006810	Cerastoderma edule	Q937477	93750	147750	OSI	100		Bunnaclugga	Geoff Hunt		False	False		Kerry	North Kerry	Shingle and gravel banks								
23640212257316114			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000174513	Chondrus crispus	Q846378	84650	137850	OSI	100		Kilmore Strand	Geoff Hunt		False	False		Kerry	North Kerry	Rocky sea cliffs								
23640212257316115			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000174689	Corallina officinalis	Q846378	84650	137850	OSI	100		Kilmore Strand	Geoff Hunt		False	False		Kerry	North Kerry	Rocky sea cliffs								
23640212257316116			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000175386	Fucus serratus	Q846378	84650	137850	OSI	100		Kilmore Strand	Geoff Hunt		False	False		Kerry	North Kerry	Rocky sea cliffs								
23640212257316117			15/04/2014	15/04/2014	D	15/04/2014	NHMSYS0000568164	Fucus vesiculosus	Q846378	84650	137850	OSI	100		Kilmore Strand	Geoff Hunt		False	False		Kerry	North Kerry	Rocky sea cliffs								
23640212257316118			15/04/2014	15/04/2014	D	15/04/2014	NHMSYS0000567976	Laminaria digitata	Q846378	84650	137850	OSI	100		Kilmore Strand	Geoff Hunt		False	False		Kerry	North Kerry	Rocky sea cliffs								
23640212257316119			15/04/2014	15/04/2014	D	15/04/2014	NHMSYS0000567993	Lithophyllum	Q846378	84650	137850	OSI	100		Kilmore Strand	Geoff Hunt		False	False		Kerry	North Kerry	Rocky sea cliffs								
23640212257316120			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000176176	Lipophrys pholis	Q846378	84650	137850	OSI	100		Kilmore Strand	Geoff Hunt		False	False		Kerry	North Kerry	Rocky sea cliffs								
23640212257316121			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000177627	Raja clavata	Q846378	84650	137850	OSI	100		Kilmore Strand	Geoff Hunt		False	False		Kerry	North Kerry	Rocky sea cliffs								
23640212257316122			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000177892	Scyliorhinus canicula	Q846378	84650	137850	OSI	100		Kilmore Strand	Geoff Hunt		False	False		Kerry	North Kerry	Rocky sea cliffs								
23640212257316123			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000174367	Carcinus maenas	Q846378	84650	137850	OSI	100		Kilmore Strand	Geoff Hunt		False	False		Kerry	North Kerry	Rocky sea cliffs								
23640212257316124			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000178268	Talitrus saltator	Q846378	84650	137850	OSI	100		Kilmore Strand	Geoff Hunt		False	False		Kerry	North Kerry	Rocky sea cliffs								
23640212257316125			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000173972	Ascidiella aspersa	Q846378	84650	137850	OSI	100		Kilmore Strand	Geoff Hunt		False	False		Kerry	North Kerry	Rocky sea cliffs								
23640212257316126			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000176602	Mytilus edulis	Q846378	84650	137850	OSI	100		Kilmore Strand	Geoff Hunt		False	False		Kerry	North Kerry	Rocky sea cliffs								
23640212257316127			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000188539	Nucella lapillus	Q846378	84650	137850	OSI	100		Kilmore Strand	Geoff Hunt		False	False		Kerry	North Kerry	Rocky sea cliffs								
23640212257316128			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000176910	Osilinus lineatus	Q846378	84650	137850	OSI	100		Kilmore Strand	Geoff Hunt		False	False		Kerry	North Kerry	Rocky sea cliffs								
23640212257316129			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000177034	Patella vulgata	Q846378	84650	137850	OSI	100		Kilmore Strand	Geoff Hunt		False	False		Kerry	North Kerry	Rocky sea cliffs								
23640212257316130			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000176211	Littorina littorea	Q846378	84650	137850	OSI	100		Kilmore Strand	Geoff Hunt		False	False		Kerry	North Kerry	Rocky sea cliffs								
23640212257316131			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000176219	Littorina saxatilis	Q846378	84650	137850	OSI	100		Kilmore Strand	Geoff Hunt		False	False		Kerry	North Kerry	Rocky sea cliffs								
23640212257316132			15/04/2014	15/04/2014	D	15/04/2014	NBNSYS0000176059	Lepidochitona cinerea	Q846378	84650	137850	OSI	100		Kilmore Strand	Geoff Hunt		False	False		Kerry	North Kerry	Rocky sea cliffs								
23640212257316135			11/04/2014	11/04/2014	D	11/04/2014	NBNSYS0000175386	Fucus serratus	O274542	327450	254250	OSI	100		Rush	Geoff Hunt		False	False		Dublin	Dublin	Sea walls, piers and jetties								
23640212257316136			11/04/2014	11/04/2014	D	11/04/2014	NHMSYS0000568164	Fucus vesiculosus	O274542	327450	254250	OSI	100		Rush	Geoff Hunt		False	False		Dublin	Dublin	Sea walls, piers and jetties								
23640212257316137			11/04/2014	11/04/2014	D	11/04/2014	NBNSYS0000176176	Lipophrys pholis	O274542	327450	254250	OSI	100		Rush	Geoff Hunt		False	False		Dublin	Dublin	Sea walls, piers and jetties								
23640212257316138			11/04/2014	11/04/2014	D	11/04/2014	NBNSYS0000177148	Pholis gunnellus	O274542	327450	254250	OSI	100		Rush	Geoff Hunt		False	False		Dublin	Dublin	Sea walls, piers and jetties								
23640212257316139			11/04/2014	11/04/2014	D	11/04/2014	NBNSYS0000177875	Scorpaena scrofa	O274542	327450	254250	OSI	100		Rush	Geoff Hunt		False	False		Dublin	Dublin	Sea walls, piers and jetties								
23640212257316140			11/04/2014	11/04/2014	D	11/04/2014	NBNSYS0000174367	Carcinus maenas	O274542	327450	254250	OSI	100		Rush	Geoff Hunt		False	False		Dublin	Dublin	Sea walls, piers and jetties								
23640212257316141			11/04/2014	11/04/2014	D	11/04/2014	NBNSYS0000177450	Porcellana platycheles	O274542	327450	254250	OSI	100		Rush	Geoff Hunt		False	False		Dublin	Dublin	Sea walls, piers and jetties								
23640212257316142			11/04/2014	11/04/2014	D	11/04/2014	NBNSYS0000176873	Ophiothrix fragilis	O274542	327450	254250	OSI	100		Rush	Geoff Hunt		False	False		Dublin	Dublin	Sea walls, piers and jetties								
23640212257316144			05/06/2014	05/06/2014	D	05/06/2014	NBNSYS0000173820	Anemonia viridis	O202644	320250	264450	OSI	100		Balbriggan	Isaac Varela		False	False		Dublin	Dublin	Littoral rock								
23640212257316145			28/06/2014	28/06/2014	D	28/06/2014	NBNSYS0000175968	Labrus bergylta	O295129	329550	212950	OSI	100		Greystones	Keith Cooney		False	False		Wicklow	Wicklow		1							
23640212257316146			28/06/2014	28/06/2014	D	28/06/2014	NBNSYS0000176141	Limanda limanda	O295129	329550	212950	OSI	100		Greystones	Keith Cooney		False	False		Wicklow	Wicklow		1							
23640212257316147			28/06/2014	28/06/2014	D	28/06/2014	NBNSYS0000177328	Pollachius pollachius	O295129	329550	212950	OSI	100		Greystones	Keith Cooney		False	False		Wicklow	Wicklow		2							
23640212257316148			05/08/2014	05/08/2014	D	05/08/2014	NBNSYS0000174263	Calliblepharis ciliata	O276179	327650	217950	OSI	100		Bray Head	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316149			05/08/2014	05/08/2014	D	05/08/2014	NBNSYS0000174521	Chorda filum	O276179	327650	217950	OSI	100		Bray Head	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316150			05/08/2014	05/08/2014	D	05/08/2014	NBNSYS0000175386	Fucus serratus	O276179	327650	217950	OSI	100		Bray Head	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316151			15/08/2014	15/08/2014	D	15/08/2014	NHMSYS0000568054	Pelvetia canaliculata	O270192	327050	219250	OSI	100		Bray Head	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316152			05/08/2014	05/08/2014	D	05/08/2014	NHMSYS0000568054	Pelvetia canaliculata	O276179	327650	217950	OSI	100		Bray Head	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316153			05/08/2014	05/08/2014	D	05/08/2014	NHMSYS0020744386	Saccharina latissima	O276179	327650	217950	OSI	100		Bray Head	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316154			05/08/2014	05/08/2014	D	05/08/2014	NBNSYS0000178563	Ulva lactuca	O276179	327650	217950	OSI	100		Bray Head	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316155			05/08/2014	05/08/2014	D	05/08/2014	NBNSYS0000022310	Membranipora membranacea	O276179	327650	217950	OSI	100		Bray Head	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316156			05/08/2014	05/08/2014	D	05/08/2014	NBNSYS0000173601	Actinia equina	O276179	327650	217950	OSI	100		Bray Head	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316157			15/08/2014	15/08/2014	D	15/08/2014	NBNSYS0000018985	Ramalina cuspidata	O270192	327050	219250	OSI	100		Bray Head	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316158			05/08/2014	05/08/2014	D	05/08/2014	NBNSYS0000018985	Ramalina cuspidata	O276179	327650	217950	OSI	100		Bray Head	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316159			15/08/2014	15/08/2014	D	15/08/2014	NBNSYS0000176211	Littorina littorea	O270192	327050	219250	OSI	100		Bray Head	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316160			05/08/2014	05/08/2014	D	05/08/2014	NBNSYS0000176211	Littorina littorea	O276179	327650	217950	OSI	100		Bray Head	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316161			05/08/2014	05/08/2014	D	05/08/2014	NBNSYS0000176602	Mytilus edulis	O276179	327650	217950	OSI	100		Bray Head	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316162			05/08/2014	05/08/2014	D	05/08/2014	NBNSYS0000188539	Nucella lapillus	O276179	327650	217950	OSI	100		Bray Head	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316163			05/08/2014	05/08/2014	D	05/08/2014	NBNSYS0000177034	Patella vulgata	O276179	327650	217950	OSI	100		Bray Head	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316164			05/08/2014	05/08/2014	D	05/08/2014	NBNSYS0000174696	Corella parallelogramma	O276179	327650	217950	OSI	100		Bray Head	Kieran Brennan		False	False		Wicklow	Wicklow	Rocky sea cliffs								
23640212257316165			07/06/2014	07/06/2014	D	07/06/2014	NBNSYS0000173711	Ammodytes tobianus	O2336	323500	236500	OSI	1000		Bull Island	Kieran Brennan		False	False		Dublin	Dublin									
23640212257316166			07/06/2014	07/06/2014	D	07/06/2014	NBNSYS0000175392	Gadus morhua	O2336	323500	236500	OSI	1000		Bull Island	Kieran Brennan		False	False		Dublin	Dublin									
23640212257316167			07/06/2014	07/06/2014	D	07/06/2014	NBNSYS0000175395	Gaidropsarus mediterraneus	O2336	323500	236500	OSI	1000		Bull Island	Kieran Brennan		False	False		Dublin	Dublin									
23640212257316168			07/06/2014	07/06/2014	D	07/06/2014	NBNSYS0000188612	Gasterosteus aculeatus	O2336	323500	236500	OSI	1000		Bull Island	Kieran Brennan		False	False		Dublin	Dublin									
23640212257316169			07/06/2014	07/06/2014	D	07/06/2014	NBNSYS0000188637	Platichthys flesus	O2336	323500	236500	OSI	1000		Bull Island	Kieran Brennan		False	False		Dublin	Dublin									
23640212257316170			07/06/2014	07/06/2014	D	07/06/2014	NBNSYS0000177272	Pleuronectes platessa	O2336	323500	236500	OSI	1000		Bull Island	Kieran Brennan		False	False		Dublin	Dublin									
23640212257316171			07/06/2014	07/06/2014	D	07/06/2014	NBNSYS0000177872	Scophthalmus rhombus	O2336	323500	236500	OSI	1000		Bull Island	Kieran Brennan		False	False		Dublin	Dublin									
23640212257316172			07/06/2014	07/06/2014	D	07/06/2014	NBNSYS0000174367	Carcinus maenas	O2336	323500	236500	OSI	1000		Bull Island	Kieran Brennan		False	False		Dublin	Dublin									
23640212257316173			07/06/2014	07/06/2014	D	07/06/2014	NBNSYS0000174732	Crangon crangon	O2336	323500	236500	OSI	1000		Bull Island	Kieran Brennan		False	False		Dublin	Dublin									
23640212257316174			07/06/2014	07/06/2014	D	07/06/2014	NBNSYS0000176166	Liocarcinus depurator	O2336	323500	236500	OSI	1000		Bull Island	Kieran Brennan		False	False		Dublin	Dublin									
23640212257316175			30/08/2014	30/08/2014	D	30/08/2014	NBNSYS0000175387	Fucus spiralis	O249289	324950	228950	OSI	100		Dun Laoghaire Pier	Kieran Brennan		False	False		Wicklow	Wicklow	Sea walls, piers and jetties								
23640212257316176			30/08/2014	30/08/2014	D	30/08/2014	NHMSYS0000568164	Fucus vesiculosus	O249289	324950	228950	OSI	100		Dun Laoghaire Pier	Kieran Brennan		False	False		Wicklow	Wicklow	Sea walls, piers and jetties								
23640212257316177			30/08/2014	30/08/2014	D	30/08/2014	NBNSYS0000176385	Mastocarpus stellatus	O249289	324950	228950	OSI	100		Dun Laoghaire Pier	Kieran Brennan		False	False		Wicklow	Wicklow	Sea walls, piers and jetties								
